timestamp,open,high,low,close,volume
2023-09-01 08:00:00,25990.92,26072.34,25957.37,26047.49,3334.17072
2023-09-01 12:00:00,26047.5,26156.0,25566.53,25811.0,12389.595
2023-09-01 16:00:00,25811.0,25964.17,25333.75,25645.66,13943.51802
2023-09-01 20:00:00,25645.65,25937.42,25565.55,25805.05,4871.90812
2023-09-02 00:00:00,25805.04,25840.0,25752.47,25798.08,2127.00305
2023-09-02 04:00:00,25798.07,25853.03,25766.75,25795.47,2209.29066
2023-09-02 08:00:00,25795.46,25860.0,25774.81,25813.54,2779.60231
2023-09-02 12:00:00,25813.55,25987.5,25785.64,25894.76,4217.26208
2023-09-02 16:00:00,25894.77,25937.91,25763.2,25833.39,3407.85698
2023-09-02 20:00:00,25833.4,25907.09,25817.84,25869.51,1509.7619
2023-09-03 00:00:00,25869.52,25907.53,25826.29,25863.91,1838.85883
2023-09-03 04:00:00,25863.91,25956.24,25863.9,25956.22,2043.30026
2023-09-03 08:00:00,25956.23,25956.3,25877.3,25943.38,2252.14569
2023-09-03 12:00:00,25943.39,26085.01,25807.32,25873.5,3971.46407
2023-09-03 16:00:00,25873.5,26039.99,25800.0,26011.16,4105.96819
2023-09-03 20:00:00,26011.16,26135.0,25927.94,25971.21,3262.73963
2023-09-04 00:00:00,25971.21,26108.02,25877.66,25987.56,2742.29835
2023-09-04 04:00:00,25987.56,26018.12,25912.21,25964.96,2506.15902
2023-09-04 08:00:00,25964.97,26011.24,25865.57,25892.49,3211.69182
2023-09-04 12:00:00,25892.49,25966.8,25717.04,25814.23,5847.53927
2023-09-04 16:00:00,25814.24,25948.15,25810.0,25893.18,2750.22985
2023-09-04 20:00:00,25893.19,25920.0,25631.21,25826.02,4719.67778
2023-09-05 00:00:00,25826.03,25844.48,25562.62,25692.45,3386.10818
2023-09-05 04:00:00,25692.45,25756.72,25678.06,25735.56,2479.9426
2023-09-05 08:00:00,25735.57,25812.09,25654.0,25783.68,3542.48738
2023-09-05 12:00:00,25783.69,25915.49,25625.03,25759.37,6381.87118
2023-09-05 16:00:00,25759.38,25845.0,25683.93,25683.93,3526.88435
